latitude,longitude,Area,avg price in area,CATEGORIE,DATE
45.495234,-73.639583,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-05-07
45.551106,-73.540709,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-03-10
45.551106,-73.540709,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-05-03
45.597246,-73.6083,Saint-Leonard,971454,Motor vehicle theft,2023-12-24
45.508532,-73.821749,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-11-24
45.508532,-73.821749,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-07-16
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-01-07
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-02-03
45.515419,-73.561341,Ville-Marie,650000,Motor vehicle theft,2024-01-13
45.515419,-73.561341,Ville-Marie,650000,Motor vehicle theft,2023-10-25
45.515419,-73.561341,Ville-Marie,650000,Motor vehicle theft,2023-09-08
45.515419,-73.561341,Ville-Marie,650000,Motor vehicle theft,2023-08-06
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-09-06
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-07-31
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-08-10
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-08-15
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-06-26
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-07-17
45.515419,-73.561341,Ville-Marie,650000,Mischief,2023-10-31
45.515419,-73.561341,Ville-Marie,650000,Motor vehicle theft,2023-09-11
45.515419,-73.561341,Ville-Marie,650000,Motor vehicle theft,2023-07-18
45.515419,-73.561341,Ville-Marie,650000,Motor vehicle theft,2023-04-11
45.515419,-73.561341,Ville-Marie,650000,Theft from motor vehicle,2023-04-28
45.515419,-73.561341,Ville-Marie,650000,Mischief,2023-03-10
45.515419,-73.561341,Ville-Marie,650000,Mischief,2023-02-01
45.573075,-73.641631,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-05-24
45.529078,-73.545226,Ville-Marie,650000,Theft from motor vehicle,2023-01-06
45.529078,-73.545226,Ville-Marie,650000,Motor vehicle theft,2023-04-08
45.529078,-73.545226,Ville-Marie,650000,Motor vehicle theft,2023-04-08
45.529078,-73.545226,Ville-Marie,650000,Home invasion,2023-01-22
45.476869,-73.621674,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-12-09
45.476869,-73.621674,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-04-09
45.474492,-73.623815,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-09-27
45.474492,-73.623815,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-10-03
45.57818,-73.596781,Saint-Leonard,971454,Theft from motor vehicle,2023-09-26
45.458839,-73.590428,Le Sud-Ouest,1263125,Home invasion,2023-03-09
45.458839,-73.590428,Le Sud-Ouest,1263125,Mischief,2023-09-16
45.458839,-73.590428,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-04-11
45.49177,-73.563368,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-01-18
45.49177,-73.563368,Le Sud-Ouest,1263125,Motor vehicle theft,2023-10-23
45.49177,-73.563368,Le Sud-Ouest,1263125,Motor vehicle theft,2023-02-05
45.537687,-73.60654,Rosemont/La Petite-Patrie,430000,Mischief,2023-12-18
45.537687,-73.60654,Rosemont/La Petite-Patrie,430000,Home invasion,2023-10-26
45.537687,-73.60654,Rosemont/La Petite-Patrie,430000,Mischief,2023-11-12
45.537687,-73.60654,Rosemont/La Petite-Patrie,430000,Mischief,2023-08-04
45.537687,-73.60654,Rosemont/La Petite-Patrie,430000,Mischief,2023-09-08
45.537687,-73.60654,Rosemont/La Petite-Patrie,430000,Mischief,2023-07-10
45.571063,-73.590851,Saint-Leonard,971454,Home invasion,2023-09-09
45.571063,-73.590851,Saint-Leonard,971454,Theft from motor vehicle,2023-10-08
45.50664,-73.630964,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-01-23
45.50664,-73.630964,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-03-02
45.500235,-73.573378,Ville-Marie,650000,Home invasion,2023-11-04
45.500235,-73.573378,Ville-Marie,650000,Home invasion,2023-11-13
45.500235,-73.573378,Ville-Marie,650000,Mischief,2023-08-31
45.500235,-73.573378,Ville-Marie,650000,Home invasion,2023-02-01
45.500235,-73.573378,Ville-Marie,650000,Theft from motor vehicle,2023-04-02
45.543626,-73.545734,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-12-02
45.543626,-73.545734,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-11-11
45.543626,-73.545734,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-09-06
45.543626,-73.545734,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-10-16
45.543626,-73.545734,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-11-12
45.543626,-73.545734,Mercier/Hochelaga-Maisonneuve,806112,Mischief,2023-06-30
45.461195,-73.888483,Pierrefonds-Roxboro,787858,Theft from motor vehicle,2023-04-16
45.547182,-73.585649,Rosemont/La Petite-Patrie,430000,Home invasion,2023-05-15
45.547182,-73.585649,Rosemont/La Petite-Patrie,430000,Home invasion,2023-06-09
45.531282,-73.546471,Ville-Marie,650000,Mischief,2023-04-09
45.531282,-73.546471,Ville-Marie,650000,Motor vehicle theft,2023-05-13
45.544449,-73.58804,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-09-04
45.544449,-73.58804,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-11-14
45.544449,-73.58804,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-12-24
45.544449,-73.58804,Rosemont/La Petite-Patrie,430000,Motor vehicle theft,2023-08-19
45.491269,-73.622386,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-06-25
45.491269,-73.622386,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-11-28
45.491269,-73.622386,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-11-04
45.534015,-73.553446,Ville-Marie,650000,Theft from motor vehicle,2023-12-21
45.534015,-73.553446,Ville-Marie,650000,Home invasion,2023-08-25
45.579216,-73.614594,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-01-08
45.563576,-73.615788,Villeray/Saint-Michel/Parc-Extension,951725,Theft from motor vehicle,2023-05-24
45.662039,-73.501745,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-02-04
45.600588,-73.570445,Anjou,686128,Home invasion,2023-04-05
45.580204,-73.580276,Saint-Leonard,971454,Mischief,2023-08-25
45.567059,-73.646747,Ahuntsic-Cartierville,1015337,Home invasion,2023-09-13
45.567059,-73.646747,Ahuntsic-Cartierville,1015337,Home invasion,2023-11-03
45.562955,-73.597815,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-06-25
45.576797,-73.60446,Saint-Leonard,971454,Motor vehicle theft,2023-10-04
45.552254,-73.544275,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-10-09
45.552254,-73.544275,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-10-31
45.495068,-73.569129,Ville-Marie,650000,Motor vehicle theft,2023-10-13
45.495068,-73.569129,Ville-Marie,650000,Motor vehicle theft,2023-10-14
45.482233,-73.585124,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-08-28
45.544657,-73.549179,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-01-03
45.572383,-73.571153,Rosemont/La Petite-Patrie,430000,Theft from motor vehicle,2023-11-20
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Home invasion,2023-03-08
45.520833,-73.586416,Le Plateau-Mont-Royal,1585049,Mischief,2023-01-04
45.51512,-73.573845,Le Plateau-Mont-Royal,1585049,Mischief,2023-06-20
45.51512,-73.573845,Le Plateau-Mont-Royal,1585049,Home invasion,2023-03-25
45.648577,-73.510194,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Mischief,2023-10-26
45.460946,-73.895015,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-05-09
45.461935,-73.588019,Le Sud-Ouest,1263125,Motor vehicle theft,2023-11-07
45.429638,-73.624677,LaSalle,799000,Motor vehicle theft,2024-01-09
45.602594,-73.553854,Anjou,686128,Motor vehicle theft,2023-01-29
45.602594,-73.553854,Anjou,686128,Theft from motor vehicle,2023-12-04
45.614303,-73.548758,Anjou,686128,Theft from motor vehicle,2023-07-12
45.614303,-73.548758,Anjou,686128,Theft from motor vehicle,2023-08-03
45.483583,-73.560982,Le Sud-Ouest,1263125,Mischief,2023-07-09
45.483583,-73.560982,Le Sud-Ouest,1263125,Mischief,2023-07-09
45.483583,-73.560982,Le Sud-Ouest,1263125,Home invasion,2023-06-26
45.532449,-73.55314,Ville-Marie,650000,Home invasion,2023-12-25
45.532449,-73.55314,Ville-Marie,650000,Motor vehicle theft,2023-05-26
45.532449,-73.55314,Ville-Marie,650000,Motor vehicle theft,2023-08-09
45.532449,-73.55314,Ville-Marie,650000,Home invasion,2023-04-08
45.48193,-73.563682,Le Sud-Ouest,1263125,Home invasion,2023-03-24
45.48193,-73.563682,Le Sud-Ouest,1263125,Motor vehicle theft,2023-01-29
45.48193,-73.563682,Le Sud-Ouest,1263125,Home invasion,2023-02-13
45.443152,-73.634688,LaSalle,799000,Mischief,2023-03-10
45.443152,-73.634688,LaSalle,799000,Motor vehicle theft,2023-09-02
45.498134,-73.626326,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-02-13
45.499687,-73.636927,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-10-21
45.499687,-73.636927,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-01-25
45.620768,-73.599035,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-10-28
45.620768,-73.599035,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Home invasion,2023-08-05
45.563544,-73.654674,Ahuntsic-Cartierville,1015337,Mischief,2023-07-26
45.443203,-73.647495,Lachine,741715,Mischief,2023-05-04
45.443203,-73.647495,Lachine,741715,Motor vehicle theft,2024-01-08
45.509938,-73.570545,Le Plateau-Mont-Royal,1585049,Home invasion,2023-01-15
45.509938,-73.570545,Le Plateau-Mont-Royal,1585049,Theft from motor vehicle,2024-01-18
45.45608,-73.567616,Verdun,785000,Theft from motor vehicle,2023-08-08
45.493302,-73.630624,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-03-21
45.493302,-73.630624,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-03-20
45.549897,-73.583275,Rosemont/La Petite-Patrie,430000,Home invasion,2023-08-30
45.630167,-73.608981,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-08-26
45.515247,-73.571403,Le Plateau-Mont-Royal,1585049,Home invasion,2023-03-03
45.515247,-73.571403,Le Plateau-Mont-Royal,1585049,Mischief,2023-12-12
45.515247,-73.571403,Le Plateau-Mont-Royal,1585049,Mischief,2023-12-12
45.478326,-73.58504,Le Sud-Ouest,1263125,Home invasion,2023-02-03
45.478326,-73.58504,Le Sud-Ouest,1263125,Motor vehicle theft,2023-01-24
45.478326,-73.58504,Le Sud-Ouest,1263125,Home invasion,2023-02-15
45.591481,-73.562711,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-06-02
45.591481,-73.562711,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-09-29
45.472219,-73.616935,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-01-11
45.472219,-73.616935,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-08-10
45.490523,-73.62901,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-08-04
45.490523,-73.62901,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-07-08
45.543968,-73.674963,Ahuntsic-Cartierville,1015337,Home invasion,2024-01-13
45.543968,-73.674963,Ahuntsic-Cartierville,1015337,Home invasion,2023-11-19
45.511264,-73.566769,Ville-Marie,650000,Mischief,2023-10-01
45.511264,-73.566769,Ville-Marie,650000,Home invasion,2023-10-15
45.511264,-73.566769,Ville-Marie,650000,Mischief,2023-05-06
45.503773,-73.569227,Ville-Marie,650000,Theft from motor vehicle,2023-11-07
45.503318,-73.558837,Ville-Marie,650000,Theft from motor vehicle,2023-10-18
45.503318,-73.558837,Ville-Marie,650000,Theft from motor vehicle,2023-07-25
45.503318,-73.558837,Ville-Marie,650000,Home invasion,2023-05-05
45.503318,-73.558837,Ville-Marie,650000,Theft from motor vehicle,2023-04-08
45.419877,-73.631498,LaSalle,799000,Home invasion,2023-01-27
45.419877,-73.631498,LaSalle,799000,Home invasion,2023-12-14
45.635065,-73.600773,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Mischief,2023-03-21
45.635065,-73.600773,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-04-12
45.534699,-73.672816,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-01-30
45.534699,-73.672816,Ahuntsic-Cartierville,1015337,Motor vehicle theft,2023-05-29
45.525302,-73.627485,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-02-08
45.525302,-73.627485,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-12-01
45.525302,-73.627485,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-05-15
45.525302,-73.627485,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-05-25
45.525302,-73.627485,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-03-03
45.647309,-73.496211,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Home invasion,2023-07-08
45.533988,-73.583281,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-05-28
45.533988,-73.583281,Le Plateau-Mont-Royal,1585049,Home invasion,2023-08-11
45.533988,-73.583281,Le Plateau-Mont-Royal,1585049,Motor vehicle theft,2023-03-21
45.467006,-73.886021,Pierrefonds-Roxboro,787858,Theft from motor vehicle,2023-08-12
45.523894,-73.55751,Ville-Marie,650000,Mischief,2023-03-06
45.523894,-73.55751,Ville-Marie,650000,Theft from motor vehicle,2023-02-20
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-10-16
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-04-22
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-07-15
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-08-22
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-02-24
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-02-24
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-02-25
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-03-03
45.523894,-73.55751,Ville-Marie,650000,Home invasion,2023-03-03
45.538885,-73.631426,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-07-28
45.542399,-73.643716,Ahuntsic-Cartierville,1015337,Mischief,2023-01-05
45.542399,-73.643716,Ahuntsic-Cartierville,1015337,Mischief,2023-12-26
45.511183,-73.561021,Ville-Marie,650000,Theft from motor vehicle,2023-04-12
45.502426,-73.629547,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-05-22
45.502426,-73.629547,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-10-11
45.473809,-73.60424,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-01-08
45.473809,-73.60424,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-05-30
45.428577,-73.630586,LaSalle,799000,Home invasion,2023-02-21
45.473873,-73.604524,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-05-05
45.473873,-73.604524,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-06-05
45.473873,-73.604524,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-11-20
45.473873,-73.604524,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Home invasion,2023-11-29
45.473873,-73.604524,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Mischief,2023-11-14
45.473873,-73.604524,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-12-28
45.483581,-73.579933,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-08-05
45.483581,-73.579933,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-08-11
45.483581,-73.579933,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-08-23
45.591321,-73.524276,Mercier/Hochelaga-Maisonneuve,806112,Home invasion,2023-06-20
45.591321,-73.524276,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-08-13
45.591321,-73.524276,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-01-24
45.648404,-73.49258,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-07-14
45.521209,-73.534084,Ville-Marie,650000,Motor vehicle theft,2023-08-26
45.521209,-73.534084,Ville-Marie,650000,Theft from motor vehicle,2023-10-23
45.642395,-73.5892,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Mischief,2023-06-28
45.642395,-73.5892,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-02-03
45.650821,-73.577156,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-07-20
45.650821,-73.577156,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-04-07
45.650821,-73.577156,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Mischief,2023-03-21
45.504036,-73.571569,Ville-Marie,650000,Motor vehicle theft,2023-12-07
45.504036,-73.571569,Ville-Marie,650000,Motor vehicle theft,2023-12-04
45.486121,-73.878142,Bizard–Sainte-Geneviève,806112,Home invasion,2023-06-23
45.504423,-73.90327,Bizard–Sainte-Geneviève,806112,Motor vehicle theft,2023-04-20
45.504428,-73.905917,Bizard–Sainte-Geneviève,806112,Motor vehicle theft,2023-10-19
45.65545,-73.559669,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-11-27
45.559799,-73.599628,Villeray/Saint-Michel/Parc-Extension,951725,Mischief,2023-02-16
45.559799,-73.599628,Villeray/Saint-Michel/Parc-Extension,951725,Mischief,2023-08-11
45.516115,-73.82963,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-01-17
45.516115,-73.82963,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-11-10
45.53963,-73.614076,Villeray/Saint-Michel/Parc-Extension,951725,Motor vehicle theft,2023-03-03
45.53963,-73.614076,Villeray/Saint-Michel/Parc-Extension,951725,Home invasion,2023-01-04
45.495105,-73.76091,Saint-Laurent,1022390,Motor vehicle theft,2023-11-20
45.495105,-73.76091,Saint-Laurent,1022390,Motor vehicle theft,2023-11-20
45.504428,-73.905917,Bizard–Sainte-Geneviève,806112,Motor vehicle theft,2023-07-11
45.617211,-73.589774,Anjou,686128,Theft from motor vehicle,2023-01-09
45.617211,-73.589774,Anjou,686128,Home invasion,2023-12-24
45.6036,-73.57399,Anjou,686128,Motor vehicle theft,2023-08-07
45.6036,-73.57399,Anjou,686128,Motor vehicle theft,2023-04-23
45.501039,-73.87003,Bizard–Sainte-Geneviève,806112,Motor vehicle theft,2023-05-15
45.653016,-73.574595,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-11-10
45.495927,-73.634817,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Theft from motor vehicle,2023-04-20
45.495927,-73.634817,Cote-des-Neiges/Notre-Dame-de-Grace,1378151,Motor vehicle theft,2023-06-29
45.505187,-73.554051,Ville-Marie,650000,Mischief,2023-08-04
45.505187,-73.554051,Ville-Marie,650000,Mischief,2023-04-29
45.458775,-73.887763,Pierrefonds-Roxboro,787858,Motor vehicle theft,2023-02-23
45.431026,-73.635206,LaSalle,799000,Mischief,2023-02-22
45.431026,-73.635206,LaSalle,799000,Theft from motor vehicle,2023-01-29
45.431026,-73.635206,LaSalle,799000,Motor vehicle theft,2023-09-29
45.431026,-73.635206,LaSalle,799000,Motor vehicle theft,2023-12-18
45.431026,-73.635206,LaSalle,799000,Motor vehicle theft,2023-05-21
45.431026,-73.635206,LaSalle,799000,Home invasion,2023-11-25
45.431026,-73.635206,LaSalle,799000,Home invasion,2023-11-25
45.431026,-73.635206,LaSalle,799000,Motor vehicle theft,2023-01-22
45.473193,-73.588347,Le Sud-Ouest,1263125,Theft from motor vehicle,2023-05-27
45.473193,-73.588347,Le Sud-Ouest,1263125,Mischief,2023-03-31
45.473193,-73.588347,Le Sud-Ouest,1263125,Home invasion,2023-03-01
45.473193,-73.588347,Le Sud-Ouest,1263125,Motor vehicle theft,2023-08-21
45.473193,-73.588347,Le Sud-Ouest,1263125,Mischief,2023-09-11
45.65822,-73.495115,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Mischief,2023-04-16
45.65822,-73.495115,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Theft from motor vehicle,2023-12-30
45.493354,-73.602753,Ville-Marie,650000,Mischief,2023-08-01
45.427903,-73.629188,LaSalle,799000,Home invasion,2023-06-23
45.594278,-73.585599,Saint-Leonard,971454,Motor vehicle theft,2023-12-20
45.594278,-73.585599,Saint-Leonard,971454,Mischief,2024-01-17
45.491727,-73.588748,Ville-Marie,650000,Home invasion,2023-08-25
45.497441,-73.556803,Ville-Marie,650000,Home invasion,2023-11-01
45.497441,-73.556803,Ville-Marie,650000,Home invasion,2023-11-02
45.497441,-73.556803,Ville-Marie,650000,Home invasion,2023-11-02
45.632346,-73.601783,Riviere-des-Prairies/Pointe-aux-Trembles,657464,Motor vehicle theft,2023-09-02
45.5926,-73.559276,Mercier/Hochelaga-Maisonneuve,806112,Motor vehicle theft,2023-03-29
45.497213,-73.58112,Ville-Marie,650000,Theft from motor vehicle,2023-03-27
45.497213,-73.58112,Ville-Marie,650000,Theft from motor vehicle,2023-05-29
45.497213,-73.58112,Ville-Marie,650000,Motor vehicle theft,2023-08-23
45.501214,-73.556251,Ville-Marie,650000,Home invasion,2023-07-05
45.501214,-73.556251,Ville-Marie,650000,Home invasion,2023-09-12
45.491391,-73.566082,Ville-Marie,650000,Theft from motor vehicle,2023-09-11
45.491391,-73.566082,Ville-Marie,650000,Theft from motor vehicle,2023-08-27
45.491391,-73.566082,Ville-Marie,650000,Theft from motor vehicle,2023-05-18
45.586977,-73.558446,Mercier/Hochelaga-Maisonneuve,806112,Theft from motor vehicle,2023-07-24
45.585784,-73.622107,Saint-Leonard,971454,Motor vehicle theft,2023-01-26
45.615577,-73.559417,Anjou,686128,Home invasion,2024-01-03
45.498768,-73.576894,Ville-Marie,650000,Theft from motor vehicle,2023-03-24
45.498768,-73.576894,Ville-Marie,650000,Theft from motor vehicle,2023-03-16
